,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
5383,Ducol Organics & Colours,PBT Ann.,0%,83.3%,6.2,6.1,9.5,6.2,3.4,0.3,,,,,
5384,Ducol Organics & Colours,Interest Ann.,-9.5%,-5.8%,2,1.8,1.8,2.7,2.9,2.7,,,,,
5385,Ducol Organics & Colours,Tax Ann.,7.2%,51.6%,1.6,1.6,3.4,1.3,0.6,0.2,,,,,
5386,Ducol Organics & Colours,Cash from Investing Act. Ann.,-,-,13.7,-7.2,-27.5,-3.3,-0.7,-1.2,,,,,
5387,Ducol Organics & Colours,Cash from Financing Act. Ann.,227.9%,-,14.1,-6.6,28,0.4,-9.3,-1.6,,,,,
5388,Ducol Organics & Colours,Net Cash Flow Ann.,-,106.8%,45.4,-2.2,5.9,-0.4,-0.4,1.2,,,,,
5389,Ducol Organics & Colours,Cash Plus Cash Eqv. Begin Of Year Ann.,34.5%,30.1%,5.6,7.8,1.9,2.3,2.7,1.5,,,,,
5390,Ducol Organics & Colours,Cash Plus Cash Eqv. End Of Year Ann.,199.4%,80%,51,5.6,7.8,1.9,2.3,2.7,,,,,
5391,Logica Infoway,Cash from Operating Act. Ann.,-2.2%,22.4%,8.5,23.4,-6.8,9.1,-4.7,3.1,3.7,,,,
5392,Logica Infoway,PBT Ann.,61%,39.4%,14.2,11,4.9,3.4,3.2,2.7,2.4,,,,
5393,Logica Infoway,Interest Ann.,40.1%,28.9%,12.1,9.1,5.9,4.4,4.1,3.4,3.2,,,,
5394,Logica Infoway,Tax Ann.,60.2%,39.5%,3.7,2.9,1.4,0.9,0.9,0.7,0.8,,,,
5395,Logica Infoway,Cash from Investing Act. Ann.,-,-,-11.6,-11.9,-0.6,-2.9,-0.1,-0,-0.9,,,,
5396,Logica Infoway,Cash from Financing Act. Ann.,-,-,3,-11.3,7,-5.8,4.1,-2.4,-3.2,,,,
5397,Logica Infoway,Net Cash Flow Ann.,-,-,-0.1,0.2,-0.4,0.4,-0.7,0.7,-0.4,,,,
5398,Logica Infoway,Cash Plus Cash Eqv. Begin Of Year Ann.,11.9%,7%,0.7,0.5,0.9,0.5,1.2,0.5,0.8,,,,
5399,Logica Infoway,Cash Plus Cash Eqv. End Of Year Ann.,-17.8%,-16.1%,0.5,0.7,0.5,0.9,0.5,1.2,0.5,,,,
5400,Chaman Metallics,Cash from Operating Act. Ann.,-,-,-51.9,20.1,12.4,-5.9,8.1,-6.5,9.7,-0.3,-0.8,-0.9,-3
5401,Chaman Metallics,PBT Ann.,1.6%,-,13.2,16.6,23.4,12.6,7,-1.8,-0.4,-1.8,-2,-2.4,-4
5402,Chaman Metallics,Interest Ann.,-5.6%,14.9%,1.6,1.7,2.2,1.9,2.1,0.8,,,,0,0.9
5403,Chaman Metallics,Tax Ann.,3%,-,3.5,3.8,6.3,3.2,1.7,-5.5,-0.8,-0,0,0.1,0.1
5404,Chaman Metallics,Cash from Investing Act. Ann.,-,-,-175.2,-148.6,-6.4,-3.5,-1,-5.9,0.1,0.2,0.1,0,0.8
5405,Chaman Metallics,Cash from Financing Act. Ann.,190.1%,77.2%,227,106.5,15.9,9.3,-8.1,13,-9.6,0.3,-0.2,1.1,2.2
5406,Chaman Metallics,Net Cash Flow Ann.,-,-,-0.1,-22,21.9,-0,-1,0.7,0.3,0.1,-0.9,0.2,-0
5407,Chaman Metallics,Cash Plus Cash Eqv. Begin Of Year Ann.,-12.6%,-19.7%,0.2,22.2,0.3,0.3,1.3,0.6,0.3,0.2,1.1,0.9,1
5408,Chaman Metallics,Cash Plus Cash Eqv. End Of Year Ann.,-30.7%,-40.1%,0.1,0.2,22.2,0.3,0.3,1.3,0.6,0.3,0.2,1.1,0.9
5409,Sah Polymers,Cash from Operating Act. Ann.,-,,7.5,-0.6,-16.1,-1,,,,,,,
5410,Sah Polymers,PBT Ann.,-66%,,0.2,0.8,4.1,5.1,,,,,,,
5411,Sah Polymers,Interest Ann.,34.2%,,2.9,3,1.9,1.2,,,,,,,
5412,Sah Polymers,Tax Ann.,-,,-0,0.2,1.1,1.1,,,,,,,
5413,Sah Polymers,Cash from Investing Act. Ann.,-,,-5.2,-4.4,-24,-13.2,,,,,,,
5414,Sah Polymers,Cash from Financing Act. Ann.,-,,-5.1,-5.2,47.3,13.6,,,,,,,
5415,Sah Polymers,Net Cash Flow Ann.,-,,-2.8,-10.2,7.2,-0.7,,,,,,,
5416,Sah Polymers,Cash Plus Cash Eqv. Begin Of Year Ann.,51.4%,,6.6,1.7,1.3,1.9,,,,,,,
5417,Sah Polymers,Cash Plus Cash Eqv. End Of Year Ann.,43%,,3.8,-8.5,8.5,1.3,,,,,,,
5418,Rex Sealing,Cash from Operating Act. Ann.,-,-,-1.6,-0.3,-1.1,0.2,1.6,2.6,0.9,1.1,1.1,,
5419,Rex Sealing,PBT Ann.,50.8%,9.9%,2.4,3.6,0.5,0.7,0.5,1.5,1.9,1.2,1.1,,
5420,Rex Sealing,Interest Ann.,14.5%,0%,0.6,0.3,0.5,0.4,0.5,0.6,0.6,0.7,0.7,,
5421,Rex Sealing,Tax Ann.,71%,4.6%,0.5,1.1,0.2,0.1,0.2,0.4,0.5,0.4,0.9,,
5422,Rex Sealing,Cash from Investing Act. Ann.,-,-,-7.2,-0.9,0.2,-0.2,-0.2,-0.2,-0.2,-0.9,-0.4,,
5423,Rex Sealing,Cash from Financing Act. Ann.,-,-,8.8,1.3,0.9,,-1.4,-2.4,-0.7,-0.2,-0.6,,
5424,Rex Sealing,Net Cash Flow Ann.,-,-,-0,0.1,0,-0,0,0,0,-0,-0,,
5425,Rex Sealing,Cash Plus Cash Eqv. Begin Of Year Ann.,26%,-,0.2,0.1,0.1,0.1,0,0,0,0,0,,
5426,Rex Sealing,Cash Plus Cash Eqv. End Of Year Ann.,0%,-,0.1,0.2,0.1,0.1,0.1,0,0,0,0,,
5427,SVS Ventures,Cash from Operating Act. Ann.,-,-,1,-3.1,-17.8,,,,,,,,
5428,SVS Ventures,PBT Ann.,-20.6%,-,0.1,0.1,0.9,0.2,,-0,-0.1,-0,,,
5429,SVS Ventures,Interest Ann.,-,-,,0,,,,,,,,,
5430,SVS Ventures,Tax Ann.,-,-,0,0,0.2,0,,,,,,,
5431,SVS Ventures,Cash from Investing Act. Ann.,-,-,-0.9,3.6,-12.2,,,,,,,,
5432,SVS Ventures,Cash from Financing Act. Ann.,-,-,-0,-0.5,30.2,,,,,,,,
5433,SVS Ventures,Net Cash Flow Ann.,-,-,0.1,0.1,0.1,,,,,,,,
5434,SVS Ventures,Cash Plus Cash Eqv. Begin Of Year Ann.,-,-,0.2,0.1,,,,,,,,,
5435,SVS Ventures,Cash Plus Cash Eqv. End Of Year Ann.,-,-,0.3,0.2,0.1,,,,,,,,
5436,Anlon Technology,Cash from Operating Act. Ann.,-,-,-16.7,2.1,-9.3,-0.3,0.3,2.4,,,,,
5437,Anlon Technology,PBT Ann.,36.8%,54.1%,8.7,6.1,6.2,3.4,1.1,1,0.9,0.5,,,
5438,Anlon Technology,Interest Ann.,7.7%,-,1,0.6,1.1,0.8,0.1,0,,,,,
5439,Anlon Technology,Tax Ann.,30.1%,49%,2.2,1.6,1.8,1,0.4,0.3,0.3,0.1,,,
5440,Anlon Technology,Cash from Investing Act. Ann.,-,-,-10.3,-4.3,-0.1,-2.3,-0.1,-1.9,,,,,
5441,Anlon Technology,Cash from Financing Act. Ann.,91.5%,204.1%,26,-0,11.9,3.7,1.2,0.1,,,,,
5442,Anlon Technology,Net Cash Flow Ann.,-,-,-1.1,-2.3,2.6,1,1.4,0.6,,,,,
5443,Anlon Technology,Cash Plus Cash Eqv. Begin Of Year Ann.,-27.7%,-7.8%,1.4,3.6,1,3.7,2.7,2.1,,,,,
5444,Anlon Technology,Cash Plus Cash Eqv. End Of Year Ann.,-60%,-35.6%,0.3,1.4,3.6,4.7,4.1,2.7,,,,,
5445,RBM Infracon,Cash from Operating Act. Ann.,-,-,-3.4,-50.4,-4,0.8,-0.4,0.8,,,,,
5446,RBM Infracon,PBT Ann.,152.2%,-,40.1,16,3.1,2.5,-1.4,-0.1,,,,,
5447,RBM Infracon,Interest Ann.,44.2%,20.1%,1.5,1.9,0.9,0.5,0.6,0.6,,,,,
5448,RBM Infracon,Tax Ann.,160.4%,154.1%,10.6,4.9,0.9,0.6,-0,0.1,,,,,
5449,RBM Infracon,Cash from Investing Act. Ann.,-,-,-20.5,-3.2,-2.7,-1,-0.6,-2.1,,,,,
5450,RBM Infracon,Cash from Financing Act. Ann.,-,82.1%,22,61.1,7,-0.2,1.4,1.1,,,,,
5451,RBM Infracon,Net Cash Flow Ann.,-,-,-2,7.5,0.3,-0.4,0.4,-0.2,,,,,
5452,RBM Infracon,Cash Plus Cash Eqv. Begin Of Year Ann.,134.1%,91.4%,7.7,0.2,0.2,0.6,0.1,0.3,,,,,
5453,RBM Infracon,Cash Plus Cash Eqv. End Of Year Ann.,205.5%,124.5%,5.7,7.7,0.5,0.2,0.6,0.1,,,,,
5454,Radiant Cash Mgmt,Cash from Operating Act. Ann.,20.1%,5.7%,53.9,46.1,74.2,31.1,27.6,40.9,,,,,
5455,Radiant Cash Mgmt,PBT Ann.,6%,4.3%,62.1,61.8,84.3,52.1,45,50.3,,,,,
5456,Radiant Cash Mgmt,Interest Ann.,-17.2%,-7.5%,2.1,1.2,0.9,3.7,2,3.1,,,,,
5457,Radiant Cash Mgmt,Tax Ann.,5.9%,3.6%,16.5,16.3,21.6,13.9,12.6,13.8,,,,,
5458,Radiant Cash Mgmt,Cash from Investing Act. Ann.,-,-,-24.4,9.3,-72.9,-2.3,25.7,5.8,,,,,
5459,Radiant Cash Mgmt,Cash from Financing Act. Ann.,-,-,33,-26.4,26.4,-12.3,-37.4,-22.7,,,,,
5460,Radiant Cash Mgmt,Net Cash Flow Ann.,56.3%,21.2%,62.6,29,27.8,16.4,15.9,23.9,,,,,
5461,Radiant Cash Mgmt,Cash Plus Cash Eqv. Begin Of Year Ann.,32.8%,55.2%,126.1,97.1,70.2,53.8,37.9,14,,,,,
5462,Radiant Cash Mgmt,Cash Plus Cash Eqv. End Of Year Ann.,39%,37.9%,188.7,126.1,98,70.2,53.8,37.9,,,,,
5463,Homesfy Realty,Cash from Operating Act. Ann.,28.7%,-,3.2,-5.2,-4,1.5,0.1,0,,,,,
5464,Homesfy Realty,PBT Ann.,-26.3%,5.9%,2,5.1,3.7,5,2.9,1.5,1.5,,,,
5465,Homesfy Realty,Interest Ann.,-,-,0.2,0.1,0.7,,,,,,,,
5466,Homesfy Realty,Tax Ann.,-29.1%,4.6%,0.5,1.2,1.2,1.4,0.8,0.4,0.4,,,,
5467,Homesfy Realty,Cash from Investing Act. Ann.,-,-,-1.1,-2,-18.8,-1.5,-0,,,,,,
5468,Homesfy Realty,Cash from Financing Act. Ann.,259.6%,-,9.3,-0.1,24.4,0.2,,,,,,,
5469,Homesfy Realty,Net Cash Flow Ann.,284.9%,-,11.4,-7.3,1.6,0.2,0.1,0,,,,,
5470,Homesfy Realty,Cash Plus Cash Eqv. Begin Of Year Ann.,203.7%,103.6%,14,21.2,0.7,0.5,0.4,0.4,,,,,
5471,Homesfy Realty,Cash Plus Cash Eqv. End Of Year Ann.,231.1%,129.4%,25.4,14,2.4,0.7,0.5,0.4,,,,,
5472,Unimech Aerospace,Cash from Operating Act. Ann.,-,1.1%,3.7,4.3,3,-3.1,-1.5,3.5,,,,,
5473,Unimech Aerospace,PBT Ann.,154.3%,15%,26.3,3.4,2.6,1.6,0.7,13.1,,,,,
5474,Unimech Aerospace,Interest Ann.,35.7%,38%,0.5,0.3,0.5,0.2,0.2,0.1,,,,,
5475,Unimech Aerospace,Tax Ann.,-,6.3%,7.2,1,0.5,-0.1,-0.8,5.3,,,,,
5476,Unimech Aerospace,Cash from Investing Act. Ann.,-,-,-342.8,2.3,-1.2,0.8,-1.3,-2.2,,,,,
5477,Unimech Aerospace,Cash from Financing Act. Ann.,529.7%,268.3%,474.4,-2.4,-1.9,1.9,0.3,0.7,,,,,
5478,Unimech Aerospace,Net Cash Flow Ann.,-,132.3%,135.3,4.1,-0.1,-0.3,-2.5,2,,,,,
5479,Unimech Aerospace,Cash Plus Cash Eqv. Begin Of Year Ann.,4.3%,0.4%,5.1,1,1.1,4.5,7,5,,,,,
5480,Unimech Aerospace,Cash Plus Cash Eqv. End Of Year Ann.,222.1%,82.2%,140.4,5.1,1,4.2,4.5,7,,,,,
5481,Senores Pharmaceuticals Ltd.,Cash from Operating Act. Ann.,-,,-20.4,-62.8,-43.4,-12.2,-2.9,,,,,,
5482,Senores Pharmaceuticals Ltd.,PBT Ann.,78.3%,,5.1,2,1.9,0.9,0.4,,,,,,
5483,Senores Pharmaceuticals Ltd.,Interest Ann.,135.1%,,6.5,2.7,2.1,0.5,0.2,,,,,,
5484,Senores Pharmaceuticals Ltd.,Tax Ann.,32.6%,,1.4,1.2,0.7,0.6,-0.4,,,,,,
5485,Senores Pharmaceuticals Ltd.,Cash from Investing Act. Ann.,-,,-162.9,-13.5,-5.2,-11.3,-4.4,,,,,,
5486,Senores Pharmaceuticals Ltd.,Cash from Financing Act. Ann.,183.4%,,532.6,86.7,47.1,23.4,8.5,,,,,,
5487,Senores Pharmaceuticals Ltd.,Net Cash Flow Ann.,-,,349.3,10.4,-1.6,-0.1,1.3,,,,,,
5488,Senores Pharmaceuticals Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,86.6%,,10.4,0.1,1.7,1.6,0.4,,,,,,
5489,Senores Pharmaceuticals Ltd.,Cash Plus Cash Eqv. End Of Year Ann.,521.3%,,359.7,10.4,0.1,1.5,1.6,,,,,,
5490,Carraro India Ltd.,Cash from Operating Act. Ann.,,,94.5,106.7,72.4,,,,,,,,
5491,Carraro India Ltd.,PBT Ann.,,,116,81.7,63.4,,,,,,,,
5492,Carraro India Ltd.,Interest Ann.,,,22.4,22.2,19.5,,,,,,,,
5493,Carraro India Ltd.,Tax Ann.,,,29.8,21.1,16.6,,,,,,,,
5494,Carraro India Ltd.,Cash from Investing Act. Ann.,,,-74.4,-84.9,-61.8,,,,,,,,
5495,Carraro India Ltd.,Cash from Financing Act. Ann.,,,-58.6,-17.8,-12.4,,,,,,,,
5496,Carraro India Ltd.,Net Cash Flow Ann.,,,-38.5,4.1,-1.9,,,,,,,,
5497,Carraro India Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,,,100.4,95.1,98.9,,,,,,,,
5498,Carraro India Ltd.,Cash Plus Cash Eqv. End Of Year Ann.,,,60.7,100.4,95.1,,,,,,,,
5499,Ventive Hospitality Ltd.,Cash from Operating Act. Ann.,23.9%,,254.7,265.1,215.2,134,82.5,,,,,,
5500,Ventive Hospitality Ltd.,PBT Ann.,79.6%,,208.5,205.2,159.2,36,7.7,,,,,,
5501,Ventive Hospitality Ltd.,Interest Ann.,34.9%,,99.7,47.2,41.6,40.6,51.2,,,,,,
5502,Ventive Hospitality Ltd.,Tax Ann.,124.6%,,74.8,38.9,27.9,6.6,2.1,,,,,,
5503,Ventive Hospitality Ltd.,Cash from Investing Act. Ann.,-,,"-4,708.3",-198.1,10.8,-44.8,-8.5,,,,,,
5504,Ventive Hospitality Ltd.,Cash from Financing Act. Ann.,-,,"4,435.5",-57.1,-219.5,-84.6,-77.5,,,,,,
5505,Ventive Hospitality Ltd.,Net Cash Flow Ann.,-,,-18.2,9.9,6.6,4.7,-3.6,,,,,,
5506,Ventive Hospitality Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,42.2%,,32.5,22.5,16,11.3,14.8,,,,,,
5507,Ventive Hospitality Ltd.,Cash Plus Cash Eqv. End Of Year Ann.,7%,,19.6,32.4,22.5,16,11.3,,,,,,
5508,Concord Enviro Systems Ltd.,Cash from Operating Act. Ann.,,,0.5,,-4.1,,,,,,,,
5509,Concord Enviro Systems Ltd.,PBT Ann.,,,4,-0.2,-8.4,,,,,,,,
5510,Concord Enviro Systems Ltd.,Interest Ann.,,,0,0,0.1,,,,,,,,
5511,Concord Enviro Systems Ltd.,Tax Ann.,,,0.9,-2.5,0,,,,,,,,
5512,Concord Enviro Systems Ltd.,Cash from Investing Act. Ann.,,,-142.7,-0,3.9,,,,,,,,
5513,Concord Enviro Systems Ltd.,Cash from Financing Act. Ann.,,,162.1,-0,-0,,,,,,,,
5514,Concord Enviro Systems Ltd.,Net Cash Flow Ann.,,,19.8,-0,-0.2,,,,,,,,
5515,Concord Enviro Systems Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,,,0,0,0.2,,,,,,,,
5516,Concord Enviro Systems Ltd.,Cash Plus Cash Eqv. End Of Year Ann.,,,19.9,0,0,,,,,,,,
5517,Transrail Lighting Ltd.,Cash from Operating Act. Ann.,77.6%,8.8%,288.3,57.7,142.6,51.5,69.9,189.3,,,,,
5518,Transrail Lighting Ltd.,PBT Ann.,72.9%,31.6%,474.7,319.5,150.1,91.9,134.9,120.3,,,,,
5519,Transrail Lighting Ltd.,Interest Ann.,32.6%,13.5%,197.7,162.6,119.7,84.8,93.5,104.8,,,,,
5520,Transrail Lighting Ltd.,Tax Ann.,76.6%,50.6%,140.4,84.9,40.7,25.5,32.9,18.1,,,,,
5521,Transrail Lighting Ltd.,Cash from Investing Act. Ann.,-,-,-499.4,-96.2,-106.6,-88.5,-10,-54.4,,,,,
5522,Transrail Lighting Ltd.,Cash from Financing Act. Ann.,327.3%,-,241.9,27.9,29.1,3.1,6.6,-141.3,,,,,
5523,Transrail Lighting Ltd.,Net Cash Flow Ann.,-,-,30.8,-10.5,65.1,-34,66.4,-6.4,,,,,
5524,Transrail Lighting Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,7.2%,30.7%,109.4,119.9,54.8,88.8,22.4,28.7,,,,,
5525,Transrail Lighting Ltd.,Cash Plus Cash Eqv. End Of Year Ann.,36.8%,44.3%,140.2,109.4,119.9,54.8,88.8,22.4,,,,,
5526,Sanathan Textiles Ltd.,Cash from Operating Act. Ann.,-12.4%,,199,248.9,342.4,295.6,239.6,,,,,,
5527,Sanathan Textiles Ltd.,PBT Ann.,-21.6%,,231.1,188.9,212.7,479.2,252.7,,,,,,
5528,Sanathan Textiles Ltd.,Interest Ann.,-17.4%,,18.3,23.1,22.4,32.5,50.1,,,,,,
5529,Sanathan Textiles Ltd.,Tax Ann.,-22.9%,,56.6,47.6,56.5,123.7,67.1,,,,,,
5530,Sanathan Textiles Ltd.,Cash from Investing Act. Ann.,-,,-475,-149.6,-234.9,-99,-54.1,,,,,,
5531,Sanathan Textiles Ltd.,Cash from Financing Act. Ann.,-,,264.7,-84.8,-126.2,-197.7,-161.9,,,,,,
5532,Sanathan Textiles Ltd.,Net Cash Flow Ann.,-,,-11.3,14.6,-18.6,-1.1,23.6,,,,,,
5533,Sanathan Textiles Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,-6.9%,,21.4,6.8,25.4,26.5,2.9,,,,,,
5534,Sanathan Textiles Ltd.,Cash Plus Cash Eqv. End Of Year Ann.,-26.5%,,10.1,21.4,6.8,25.4,26.5,,,,,,
5535,Mamata Machinery Ltd.,Cash from Operating Act. Ann.,,,64.5,29.2,-17.5,,,,,,,,
5536,Mamata Machinery Ltd.,PBT Ann.,,,45.7,34.9,14.9,,,,,,,,
5537,Mamata Machinery Ltd.,Interest Ann.,,,0.5,1.1,0.7,,,,,,,,
5538,Mamata Machinery Ltd.,Tax Ann.,,,12,8.9,4.3,,,,,,,,
5539,Mamata Machinery Ltd.,Cash from Investing Act. Ann.,,,-10.5,0.6,9.3,,,,,,,,
5540,Mamata Machinery Ltd.,Cash from Financing Act. Ann.,,,-5.5,-34.8,11.5,,,,,,,,
5541,Mamata Machinery Ltd.,Net Cash Flow Ann.,,,48.5,-5.1,3.2,,,,,,,,
5542,Mamata Machinery Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,,,-2.3,2.8,-0.4,,,,,,,,
5543,Mamata Machinery Ltd.,Cash Plus Cash Eqv. End Of Year Ann.,,,46.3,-2.3,2.8,,,,,,,,
5544,Dam Capital Advisors Ltd.,Cash from Operating Act. Ann.,,,95.3,-594,,,35.7,,,,,,
5545,Dam Capital Advisors Ltd.,PBT Ann.,,,136.8,95.2,,,-10.7,,,,,,
5546,Dam Capital Advisors Ltd.,Interest Ann.,,,2.5,1.2,,,1.4,,,,,,
5547,Dam Capital Advisors Ltd.,Tax Ann.,,,33.1,24.9,,,-0.3,,,,,,
5548,Dam Capital Advisors Ltd.,Cash from Investing Act. Ann.,,,-70.2,658.1,,,-0.9,,,,,,
5549,Dam Capital Advisors Ltd.,Cash from Financing Act. Ann.,,,-10.2,-4.2,,,-18.3,,,,,,
5550,Dam Capital Advisors Ltd.,Net Cash Flow Ann.,,,14.9,59.9,,,16.5,,,,,,
5551,Dam Capital Advisors Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,,,83.5,23.7,,,2.9,,,,,,
5552,Dam Capital Advisors Ltd.,Cash Plus Cash Eqv. End Of Year Ann.,,,98.4,83.5,,,19.4,,,,,,
5553,Newmalayalam Steel Ltd.,Cash from Operating Act. Ann.,,,25.6,-21.3,31.1,,,,,,,,
5554,Newmalayalam Steel Ltd.,PBT Ann.,,,6,5.7,8.1,,,,,,,,
5555,Newmalayalam Steel Ltd.,Interest Ann.,,,3.4,3,2.7,,,,,,,,
5556,Newmalayalam Steel Ltd.,Tax Ann.,,,1.6,1.4,2.1,,,,,,,,
5557,Newmalayalam Steel Ltd.,Cash from Investing Act. Ann.,,,-7.5,-0.6,-0.6,,,,,,,,
5558,Newmalayalam Steel Ltd.,Cash from Financing Act. Ann.,,,-10.8,27.9,-23.8,,,,,,,,
5559,Newmalayalam Steel Ltd.,Net Cash Flow Ann.,,,7.3,6,6.7,,,,,,,,
5560,Newmalayalam Steel Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,,,12.9,6.8,0.1,,,,,,,,
5561,Newmalayalam Steel Ltd.,Cash Plus Cash Eqv. End Of Year Ann.,,,20.2,12.8,6.8,,,,,,,,
5562,Identical Brains Studios Ltd.,Cash from Operating Act. Ann.,-,-,-7.8,1.9,2.4,-0.1,,,,,,,
5563,Identical Brains Studios Ltd.,PBT Ann.,97.6%,60.9%,5.4,7.4,2.2,0.7,0.5,0.5,,,,,
5564,Identical Brains Studios Ltd.,Interest Ann.,-,-,0,0,,,,,,,,,
5565,Identical Brains Studios Ltd.,Tax Ann.,95.7%,71.9%,1.5,2,0.6,0.2,0.1,0.1,,,,,
5566,Identical Brains Studios Ltd.,Cash from Investing Act. Ann.,-,-,0.1,-5.8,-1.6,-0.2,,,,,,,
5567,Identical Brains Studios Ltd.,Cash from Financing Act. Ann.,-,-,18,4,,,,,,,,,
5568,Identical Brains Studios Ltd.,Net Cash Flow Ann.,-,-,10.3,0.1,0.8,-0.3,,,,,,,
5569,Identical Brains Studios Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,14.5%,-,1.8,1.7,0.9,1.2,,,,,,,
5570,Identical Brains Studios Ltd.,Cash Plus Cash Eqv. End Of Year Ann.,137.8%,-,12.1,1.8,1.7,0.9,,,,,,,
5571,NACDAC Infrastructure Ltd.,Cash from Operating Act. Ann.,-,-,-5.6,-7.6,1.6,-1.4,-0.7,1.8,-1.5,,,,
5572,NACDAC Infrastructure Ltd.,PBT Ann.,139.6%,122.9%,5.5,4.3,0.8,0.4,0.1,0.1,0.1,,,,
5573,NACDAC Infrastructure Ltd.,Interest Ann.,71%,38%,1,0.6,0.2,0.2,0.2,0.2,0.1,,,,
5574,NACDAC Infrastructure Ltd.,Tax Ann.,135.1%,-,1.3,1.1,0.2,0.1,0,0,0,,,,
5575,NACDAC Infrastructure Ltd.,Cash from Investing Act. Ann.,-,-,-1.7,-0.8,,-0,-0.9,-0.9,-0.1,,,,
5576,NACDAC Infrastructure Ltd.,Cash from Financing Act. Ann.,111.8%,-,7.6,8.8,-1.6,0.8,2.5,-0.9,1.3,,,,
5577,NACDAC Infrastructure Ltd.,Net Cash Flow Ann.,-,24.6%,0.3,0.4,0,-0.7,0.8,0.1,-0.2,,,,
5578,NACDAC Infrastructure Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,-12.6%,-,0.6,0.2,0.2,0.9,0.1,0,0.3,,,,
5579,NACDAC Infrastructure Ltd.,Cash Plus Cash Eqv. End Of Year Ann.,65.1%,55.2%,0.9,0.6,0.2,0.2,0.9,0.1,0,,,,
5580,International Gemmological Institute India Ltd.,Cash from Operating Act. Ann.,,,,,,,378.4,,,,,,
5581,International Gemmological Institute India Ltd.,PBT Ann.,,,,,,,586.8,,,,,,
5582,International Gemmological Institute India Ltd.,Interest Ann.,,,,,,,2.4,,,,,,
5583,International Gemmological Institute India Ltd.,Tax Ann.,,,,,,,147.6,,,,,,
5584,International Gemmological Institute India Ltd.,Cash from Investing Act. Ann.,,,,,,,"-1,633.7",,,,,,
5585,International Gemmological Institute India Ltd.,Cash from Financing Act. Ann.,,,,,,,"1,209.8",,,,,,
5586,International Gemmological Institute India Ltd.,Net Cash Flow Ann.,,,,,,,-45.5,,,,,,
5587,International Gemmological Institute India Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,,,,,,,114.5,,,,,,
5588,International Gemmological Institute India Ltd.,Cash Plus Cash Eqv. End Of Year Ann.,,,,,,,69,,,,,,
5589,Hamps Bio Ltd.,Cash from Operating Act. Ann.,-,-,-0.7,-0.3,1.2,0.3,,0.2,0.7,,,,
5590,Hamps Bio Ltd.,PBT Ann.,58.7%,-,0.4,0.7,0.4,0.1,-0.2,-0.2,-0.2,,,,
5591,Hamps Bio Ltd.,Interest Ann.,-20.6%,-19.7%,0.1,0.2,0.2,0.2,0.3,0.3,0.3,,,,
5592,Hamps Bio Ltd.,Tax Ann.,-,-,0.1,0.2,,-0,,-0,-0,,,,
5593,Hamps Bio Ltd.,Cash from Investing Act. Ann.,-,-,-6.2,-0.4,-0.8,0.5,,-0.3,-0.8,,,,
5594,Hamps Bio Ltd.,Cash from Financing Act. Ann.,-,133.2%,6.9,0.7,-0.5,-0.9,,0.1,0.1,,,,
5595,Hamps Bio Ltd.,Net Cash Flow Ann.,-,-,0,0,,-0.1,,0,0,,,,
5596,Hamps Bio Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,-20.6%,0%,0.1,0.1,0.1,0.2,,0.1,0,,,,
5597,Hamps Bio Ltd.,Cash Plus Cash Eqv. End Of Year Ann.,0%,0%,0.1,0.1,0.1,0.1,,0.1,0.1,,,,
5598,Inventurus Knowledge Solutions Ltd.,Cash from Operating Act. Ann.,4.9%,,273.8,119.4,248,237.1,167.8,,,,,,
5599,Inventurus Knowledge Solutions Ltd.,PBT Ann.,24.7%,,402,389.7,287.8,207.5,148.2,,,,,,
5600,Inventurus Knowledge Solutions Ltd.,Interest Ann.,24.1%,,10.9,15.3,4.8,5.7,6.7,,,,,,
5601,Inventurus Knowledge Solutions Ltd.,Tax Ann.,55.5%,,70,52.8,34.3,18.6,9.2,,,,,,
5602,Inventurus Knowledge Solutions Ltd.,Cash from Investing Act. Ann.,-,,-103.8,-149.5,-140.6,-80.9,-165.1,,,,,,
5603,Inventurus Knowledge Solutions Ltd.,Cash from Financing Act. Ann.,-,,23.5,-186.3,-147.5,-54.5,-32.4,,,,,,
5604,Inventurus Knowledge Solutions Ltd.,Net Cash Flow Ann.,23.9%,,193.5,-216.3,-40.2,101.8,-29.7,,,,,,
5605,Inventurus Knowledge Solutions Ltd.,Cash Plus Cash Eqv. Begin Of Year Ann.,-,,-120.4,95.4,135.1,33.3,62.9,,,,,,
